,mean,std,skew,kurt,max,min,active_p,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,0.8783347707290329,0.06439864621393068,-1.2721637000528145,2.2142893466732283,0.9627549040626096,0.6822163471534277,1.0,-0.04332700251533561,-0.00027604234535161254,-0.1585503620768285,0.9278109348346923,0.8767957012473654,0.9028446176212811,0.8076449340277251,0.8721849038767694,0.033180941191849576,0.03465819503963237,0.04140320110419376,0.08139893868182572,0.0018329854848020562,0.9627549040626096,0.9359684002053821,0.9624788617172579,0.9095228823554505,0.8734810203428894,0.8672104637811497,0.8407667092302562,0.8524791917400797,0.6822163471534277,0.8708887874106493
1,0.7874485055788712,0.16005675340352762,-1.7541668597761388,2.8647561810327953,0.9531975501380503,0.2729203308300402,0.9,-0.14326102096261994,-0.0740826212004666,-0.2022421630729775,0.9015813396285081,0.821219162122964,0.7503932647230551,0.7121576998805214,0.6629974514404017,0.03420894809656598,0.158999238355906,0.12420047638815306,0.2264972988349004,0.06651290057075492,0.9531975501380503,0.9249691235693109,0.8325136139532201,0.8791149289375837,0.7100291744703691,0.8562404381712754,0.4751624939030177,0.48374373918242436,0.2729203308300402,0.6159657284104343
2,0.8237149672356788,0.05079776009304037,-0.47613213507697116,-0.9125101190201925,0.8992808366560746,0.7268423378190009,1.0,-0.04117967441093218,0.0035791426643084767,-0.01730856571488726,0.8558905590838617,0.825842843743069,0.7895659481987104,0.836699540036325,0.7777283898182991,0.025575478601574633,0.05049385964389341,0.06292398845143252,0.03734131843390438,0.05133563436127232,0.8957016939917661,0.8764294271222934,0.8924382468286566,0.8992808366560746,0.8140281649916679,0.8166331054839857,0.7441509035338881,0.7268423378190009,0.7877698087160426,0.7414286146449303
3,0.6998440527637899,0.20512130707091286,-1.2049171039456925,1.030999920351006,0.9438001328998851,0.118216153281955,0.8,-0.21654652891148773,0.0357600226794883,-0.4635107388995596,0.8693794659442926,0.7791966577859206,0.5761284128126272,0.5137773949870839,0.9129740311021147,0.03340720467957469,0.07612039491374083,0.15160566834629216,0.2426563130578244,0.04359469123750047,0.9080401102203968,0.9004121404964143,0.7474771450210866,0.7929457513512613,0.9438001328998851,0.810838574299292,0.6904077389286807,0.28415260560956257,0.118216153281955,0.8821479293043444
4,0.8038282670981701,0.081625521281642,-1.1122653339914865,1.2234375866322442,0.9090537990002268,0.5692892172580956,1.0,0.1005201357429153,0.05352463286151499,0.19938777891761228,0.7605525773785488,0.7479385721830053,0.8125444239011419,0.8848875638973139,0.836693025712518,0.07111000053793862,0.1016463737753134,0.04835451824471219,0.02079749729421012,0.024531904038579026,0.8542529168577526,0.8555291661387118,0.8736790512311992,0.9090537990002268,0.8540397014136148,0.6305081461906927,0.5692892172580956,0.7440849414698092,0.8597886744914555,0.8193463500114211
5,0.6714674366762501,0.15591970712060793,-0.8426711751237156,0.8406628946289616,0.9001574951327151,0.27368234358442645,0.8666666666666667,0.07386070042697368,0.09114857974174928,-0.061403502476068295,0.6363292455616748,0.6403825203531729,0.622290134102156,0.7694915407342041,0.7322845075145236,0.14457194955120492,0.08937968460748989,0.23029211198381017,0.13319228117479268,0.006089786237416973,0.8090089153909659,0.7230377413039565,0.9001574951327151,0.8965300926970459,0.7365906366589776,0.33508584606049474,0.4746877069594525,0.27368234358442645,0.5403452984681507,0.7279783783700695
6,0.7860065351118314,0.0920016412195653,-1.7872298055443454,5.170568440293785,0.9333195197971716,0.452398433044715,0.9666666666666667,-0.031357476898264514,0.09618879895778287,-0.24283388689422375,0.8007195789115847,0.7997577696206465,0.7493944148859194,0.7984188317148467,0.7710809437119817,0.034786622826392506,0.04901517320412173,0.13460901487295615,0.12359672948492599,0.09832916449898998,0.8344524163272868,0.8371307208393888,0.8501880099527704,0.9333195197971716,0.840610162717625,0.74608098567983,0.6952323199389387,0.452398433044715,0.6230226741152549,0.7015517247063383
7,0.6829952653321166,0.18050787173022986,-1.0240500575721616,0.004461920745434167,0.9068050021932993,0.2785163509680486,0.8,0.02345050717787256,0.09761518046463569,-0.11018653449802296,0.6920836301947083,0.6642297412523265,0.5015990614646589,0.831872295387012,0.8306824309362795,0.08510752356776413,0.17587507108759035,0.20494183328467117,0.05789729587439013,0.1076535726743897,0.761679583126732,0.8091898217286636,0.7889117928805609,0.8939661059844717,0.9068050021932993,0.5266955734990081,0.38870288546607157,0.2785163509680486,0.7384188286365131,0.7545598596792598
8,0.7828610988519032,0.16995908646290794,-1.5705854371217625,1.914270251849977,0.962271551977699,0.28274671926474015,0.9333333333333333,0.15516993049943228,0.01808662465952826,0.5106537872928882,0.6676612515628317,0.7087611879678308,0.899230321650242,0.8495014621902129,0.8048767009796405,0.22617805496215052,0.1999747022067052,0.058715291687331805,0.04449200572668224,0.008660792513140706,0.8955241918090562,0.9347100190152897,0.962271551977699,0.9136573315426251,0.811000806096132,0.28274671926474015,0.38925187437438846,0.8004039092017321,0.7934005065576284,0.7987525958631491
9,0.8327902059483544,0.1300689501464068,-2.8775651743603983,10.406196586083313,0.9515388405489775,0.28594330893503833,0.9666666666666667,0.13832561980810132,0.04766568185802811,0.5766794673366289,0.8265922620860016,0.6815072723559764,0.8892661488720661,0.9168507575292958,0.8920955462736266,0.06936887245766751,0.1905075017072901,0.01970493919181098,0.019599208156727086,0.007473878602460558,0.9038731586909494,0.854719315516402,0.9249353773083515,0.9515388405489775,0.8973803765151915,0.7325075026254669,0.28594330893503833,0.8626227762716672,0.8917672903369809,0.8868107160320617
