,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,397.6333333333333,417.67884736987804,1.316355260563495,1.1188196278410953,1621.0,21.0,436.20000000000005,474.0,79.0,91.71428571428571,290.0,575.1428571428571,712.8571428571429,120.5,47.68198222149986,388.9978577490284,328.71437884148435,529.5999838152782,23.33452377915607,163.0,1147.0,918.0,1621.0,137.0,24.0,24.0,21.0,100.0,104.0
1,440.53333333333336,272.59768680341864,0.3775822022016936,-0.5653462231763733,1076.0,31.0,17.46666666666664,187.0,-42.0,329.2857142857143,469.0,649.1428571428571,396.42857142857144,154.5,137.78330122056914,319.45839583060996,327.21166878715707,185.3940462392263,77.07463914933368,467.0,758.0,1076.0,550.0,209.0,147.0,73.0,116.0,31.0,100.0
2,368.3666666666667,368.22692434977097,1.2925023044647588,1.5292654093359768,1430.0,0.0,79.5333333333333,-283.0,9.0,122.57142857142857,517.1428571428571,519.0,399.2857142857143,72.5,209.29075241782436,454.3282325116312,327.90140794655537,380.00820793140525,28.991378028648448,550.0,1430.0,1110.0,1147.0,93.0,0.0,116.0,21.0,9.0,52.0
3,723.9,543.0641258890023,0.7086164293404139,0.21215285762027936,2150.0,0.0,234.73333333333335,529.0,3.0,438.2857142857143,837.4285714285714,254.28571428571428,1295.7142857142858,968.5,321.91599022400976,478.90738740834405,239.85253406048912,512.0200888916092,152.02795795510772,861.0,1621.0,711.0,2150.0,1076.0,0.0,175.0,3.0,688.0,861.0
4,941.0,571.7401748925878,1.2250996896740023,1.642631450523965,2593.0,80.0,68.26666666666665,509.0,-62.0,764.2857142857143,1034.7142857142858,761.1428571428571,964.2857142857143,1779.5,364.35958167983557,607.7844229345671,353.24185698160056,776.3340591707744,430.62802974260745,1221.0,2084.0,1386.0,2593.0,2084.0,142.0,325.0,336.0,80.0,1475.0
5,294.8333333333333,237.3788015015217,2.0738981075142155,7.190806270021321,1221.0,0.0,41.93333333333334,-706.0,62.0,304.14285714285717,245.85714285714286,268.7142857142857,347.2857142857143,341.5,468.0247246216196,102.99422082723635,141.3974472727075,70.98289532395412,245.36605307173198,1221.0,372.0,451.0,424.0,515.0,0.0,126.0,62.0,223.0,168.0
6,177.03333333333333,170.7804566331174,1.5961762464329867,2.6163641490561687,711.0,0.0,-179.66666666666669,-495.0,-55.0,185.0,372.57142857142856,142.28571428571428,27.714285714285715,109.0,135.35631988693152,210.69318699858107,54.56407330137748,31.88894419551644,60.81118318204309,396.0,711.0,216.0,86.0,152.0,55.0,107.0,55.0,0.0,66.0
7,512.1,525.5293128082293,0.8217357208024023,-0.1578078369033884,1782.0,0.0,703.4,921.0,195.0,23.428571428571427,197.28571428571428,1096.7142857142858,760.2857142857143,409.5,33.99439729748194,327.7553530128401,488.7929739967335,322.0365995171534,303.3488091290289,86.0,834.0,1782.0,1261.0,624.0,0.0,0.0,533.0,275.0,195.0
8,647.5666666666667,350.90726580594236,0.42818469304185564,-0.24606049047871847,1522.0,111.0,-62.19999999999993,-512.0,78.0,567.5714285714286,797.5714285714286,625.8571428571429,643.0,494.5,452.206021315822,453.77595688579515,244.05015097409014,281.1085199704911,156.27059864222701,1221.0,1522.0,979.0,1010.0,605.0,111.0,137.0,189.0,304.0,384.0
9,194.76666666666668,187.64579312673365,2.3293493902227427,8.103682109109743,948.0,0.0,-69.13333333333335,-552.0,-55.0,327.14285714285717,152.85714285714286,142.14285714285714,156.0,198.0,285.08620250223066,129.1942059735763,96.53916057129108,149.5069675076494,280.0142853498728,948.0,410.0,249.0,372.0,396.0,100.0,55.0,26.0,0.0,0.0
10,173.83333333333334,171.61064257113588,2.6755052612211037,7.5556800428105575,782.0,12.0,-107.66666666666666,-516.0,-43.0,354.0,106.0,89.14285714285714,140.14285714285714,195.0,275.4608260110077,61.068267810159256,65.02929742669471,73.66235712453721,0.0,782.0,240.0,195.0,266.0,195.0,137.0,55.0,12.0,50.0,195.0
11,556.5333333333333,445.65741700698004,0.313863703828674,-1.1669756245228746,1386.0,0.0,552.1333333333334,-44.0,266.0,113.28571428571429,386.14285714285717,975.1428571428571,749.5714285714286,563.5,86.18142546534082,503.8198846715721,208.90941304101844,338.4212646701628,420.72853480599576,258.0,1386.0,1301.0,1342.0,861.0,7.0,0.0,711.0,275.0,266.0
12,863.3,420.25198926686664,0.0456412841177578,-0.3722841609389609,1726.0,76.0,264.0666666666667,-296.0,334.0,433.2857142857143,998.2857142857143,995.1428571428571,937.7142857142857,1174.0,219.23329604610268,587.9154458156133,210.32310744140676,312.9332805810818,362.03867196751236,688.0,1726.0,1221.0,1301.0,1430.0,76.0,137.0,605.0,410.0,918.0
13,1400.2,597.1483036497082,0.060479249048900535,-0.9973035088654147,2435.0,384.0,156.0,147.0,99.0,1090.857142857143,1487.857142857143,1876.142857142857,1174.142857142857,1301.5,519.1626041268858,687.5016190457126,449.4817121127505,575.3113442798975,57.27564927611035,2020.0,2288.0,2435.0,2084.0,1342.0,384.0,688.0,1342.0,483.0,1261.0
14,957.9666666666667,766.7348812731292,1.7233304976586608,3.629330247111756,3430.0,31.0,-347.9333333333334,-2129.0,76.0,1259.4285714285713,1026.2857142857142,551.7142857142857,944.7142857142857,1132.0,1324.6939089393263,719.1698256289943,416.6716190181881,280.77910314320894,125.86500705120545,3430.0,2513.0,1010.0,1301.0,1221.0,31.0,223.0,107.0,498.0,1043.0
15,352.0,522.0382467161604,1.810047728173545,2.78890405822554,2020.0,0.0,277.4666666666667,1309.0,0.0,369.42857142857144,87.57142857142857,14.428571428571429,556.8571428571429,1681.0,268.45102417564436,124.49344981812918,20.83152373093195,581.6426246907484,479.4183976444792,711.0,348.0,54.0,1342.0,2020.0,14.0,3.0,0.0,0.0,1342.0
16,701.0,477.6734564893498,-0.11450178744656749,-1.2043110357265054,1571.0,0.0,149.86666666666656,-424.0,223.0,229.0,926.7142857142857,1029.142857142857,664.7142857142857,541.5,451.94911217967893,562.2963970142777,202.94533629480014,287.48084822338706,146.37110370561533,1221.0,1571.0,1301.0,1076.0,645.0,0.0,36.0,645.0,223.0,438.0
17,256.6,149.8458058046383,0.8743167824622697,1.049619565768587,688.0,0.0,-103.8666666666667,-155.0,-66.0,332.42857142857144,296.85714285714283,188.28571428571428,268.85714285714283,46.5,202.6457147691155,108.18260576671368,85.97812567879167,136.7911163921456,65.76093065034893,688.0,410.0,336.0,533.0,93.0,66.0,163.0,80.0,152.0,0.0
18,160.5,125.86356872039852,0.7854346846437378,-0.15978491432929065,451.0,0.0,-111.39999999999999,13.0,-80.0,191.14285714285714,260.7142857142857,71.85714285714286,133.28571428571428,108.0,122.25987154612993,73.74893058143122,51.747555727874946,172.39558606657565,11.313708498984761,438.0,336.0,131.0,451.0,116.0,90.0,126.0,0.0,0.0,100.0
19,197.43333333333334,252.1582266442398,2.4017896898976034,7.378956999425309,1183.0,0.0,-58.866666666666674,-668.0,0.0,423.42857142857144,31.857142857142858,120.14285714285714,183.0,307.0,390.2387547569894,63.43613211051614,85.61236003332809,184.34930611929806,203.64675298172568,1183.0,168.0,249.0,515.0,451.0,36.0,0.0,21.0,0.0,163.0
20,254.86666666666667,479.6917640586996,3.917872639689659,17.693431731435165,2513.0,0.0,-254.13333333333333,-1868.0,0.0,621.5714285714286,143.71428571428572,85.28571428571429,181.57142857142858,210.5,897.8501837060304,76.50645786623568,134.15254288273766,263.932350639867,67.17514421272202,2513.0,223.0,372.0,645.0,258.0,14.0,0.0,0.0,0.0,163.0
21,199.56666666666666,185.82930308500184,1.1200191597271218,0.2124836692255827,624.0,0.0,82.46666666666667,19.0,0.0,194.85714285714286,113.57142857142857,255.85714285714286,218.57142857142858,253.5,264.3384374694863,67.26528857902156,168.38985378324568,208.90815936104326,201.52543263816605,605.0,223.0,533.0,624.0,396.0,0.0,40.0,59.0,0.0,111.0
22,852.2666666666667,502.0778846940488,0.15935617801375374,-0.8145238084624697,1898.0,111.0,501.8666666666667,637.0,261.0,232.57142857142858,875.8571428571429,934.0,1285.857142857143,1135.0,149.9464983951022,369.4145948079784,233.40379888368,329.33793615445546,1079.0449480906716,533.0,1261.0,1261.0,1726.0,1898.0,111.0,348.0,624.0,834.0,372.0
