,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,360.43333333333334,373.5892713638347,1.9172785525865563,4.297057293072109,1659.0,7.0,234.4666666666667,-557.0,1.0,151.42857142857142,132.71428571428572,783.8571428571429,346.2857142857143,456.5,164.9816728638438,64.23839528328388,513.9560385128377,215.0238082055987,231.22391744800103,394.0,214.0,1659.0,640.0,620.0,7.0,10.0,231.0,8.0,293.0
1,424.03333333333336,276.83948833006207,0.8286803934230013,0.5582272992268078,1174.0,28.0,-117.93333333333334,-446.0,45.0,689.2857142857143,328.42857142857144,340.7142857142857,437.57142857142856,74.5,299.72805134305463,263.5329562836858,182.31722745964362,190.03671324497375,2.1213203435596424,1174.0,705.0,662.0,728.0,76.0,346.0,28.0,121.0,248.0,73.0
2,547.6,448.82556322796114,0.9352731107067854,0.5974150976672825,1824.0,0.0,-80.26666666666671,-534.0,66.0,665.4285714285714,446.2857142857143,508.7142857142857,653.1428571428571,256.5,622.2550005538611,359.238877946933,444.20855247871816,430.72823163081557,142.12846301849606,1824.0,883.0,1034.0,1290.0,357.0,0.0,12.0,66.0,175.0,156.0
3,428.3,475.95045743337033,1.7482919761255866,3.7229633650553127,2066.0,0.0,11.133333333333326,816.0,0.0,195.85714285714286,536.8571428571429,691.5714285714286,318.14285714285717,326.0,186.33520741880616,462.00628732064837,267.0192609425127,772.7344150421128,134.35028842544403,464.0,1250.0,1212.0,2066.0,421.0,0.0,70.0,381.0,0.0,231.0
4,560.7666666666667,542.5418263445993,1.2193088729266879,0.43503100322438737,1824.0,35.0,-626.6,-1023.0,-81.0,485.14285714285717,1135.4285714285713,600.5714285714286,151.85714285714286,106.0,378.49809712046044,527.9472376235013,575.9423747629784,105.16087449146437,28.284271247461902,1250.0,1824.0,1767.0,334.0,126.0,116.0,479.0,63.0,35.0,86.0
5,70.8,58.77508268669288,2.112702634905667,5.752267557461407,283.0,0.0,-48.0,-200.0,-27.0,108.71428571428571,86.85714285714286,62.0,43.714285714285715,7.5,100.32732144621139,37.78636690407698,11.902380714238083,27.986391250714963,10.606601717798213,283.0,141.0,83.0,73.0,15.0,27.0,28.0,52.0,0.0,0.0
6,209.56666666666666,343.70072018759475,1.9315923431908972,2.946348960060131,1250.0,0.0,276.8666666666667,937.0,0.0,107.71428571428571,44.714285714285715,77.85714285714286,331.85714285714283,1176.0,138.95648513799117,57.5433583938068,205.9906377900288,333.55530704388866,104.65180361560904,313.0,131.0,545.0,854.0,1250.0,0.0,0.0,0.0,53.0,1102.0
7,735.0,367.62002496956103,1.0316310987346426,1.7613008542327973,1882.0,194.0,-258.5333333333333,-670.0,-70.0,1000.2857142857143,814.0,567.4285714285714,668.2857142857143,350.0,452.0972293234109,228.43087940702472,314.54403885776054,346.2030783060304,80.61017305526642,1882.0,1212.0,1212.0,1174.0,407.0,564.0,479.0,264.0,194.0,293.0
8,322.1666666666667,208.20332955258328,0.6689397592076776,0.31210891943009367,883.0,0.0,-109.0,-319.0,83.0,528.0,268.2857142857143,222.42857142857142,273.85714285714283,308.5,195.88176706030265,205.2021071088325,166.69418820388543,183.9315348813507,36.062445840513924,883.0,512.0,564.0,564.0,334.0,346.0,0.0,76.0,83.0,283.0
9,354.76666666666665,413.6505007631554,2.050821460080007,4.394244835265633,1767.0,0.0,446.6,1474.0,-13.0,163.0,116.85714285714286,585.8571428571429,513.7142857142857,493.5,93.04837451562494,60.95744026621791,568.2216200777734,475.9540293927956,590.4341622907672,293.0,208.0,1767.0,1375.0,911.0,43.0,42.0,13.0,0.0,76.0
10,10.8,39.65315137278629,3.967374064486323,15.686658746405334,188.0,0.0,-21.2,-185.0,0.0,45.857142857142854,0.0,0.0,0.0,1.5,75.68449548713961,0.0,0.0,0.0,2.1213203435596424,188.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
11,5.833333333333333,31.95048252113469,5.477225575051662,30.0,175.0,0.0,11.666666666666666,175.0,0.0,0.0,0.0,0.0,0.0,87.5,0.0,0.0,0.0,0.0,123.74368670764582,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0
12,9.533333333333333,51.65250825657357,5.4762434747413735,29.992534731868275,283.0,0.0,-19.066666666666666,-283.0,0.0,40.42857142857143,0.42857142857142855,0.0,0.0,0.0,106.9639458616113,1.1338934190276817,0.0,0.0,0.0,283.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
