,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,217.43333333333334,238.78379823357065,1.0693438116524299,0.16433375214746038,834.0,0.0,184.86666666666667,383.0,5.0,226.85714285714286,38.285714285714285,203.14285714285714,456.14285714285717,26.0,184.1552140373518,56.18930587966091,221.5321109692141,269.83725253778965,29.698484809834994,451.0,131.0,645.0,834.0,47.0,3.0,0.0,19.0,54.0,5.0
1,67.56666666666666,131.62110807903883,3.2527654287251435,10.849550326394326,605.0,0.0,-11.93333333333333,-181.0,-3.0,19.571428571428573,133.0,121.71428571428571,15.285714285714286,0.0,19.33784840545558,210.07141642784245,151.08464987738304,24.26736001102637,0.0,55.0,605.0,424.0,62.0,0.0,3.0,24.0,9.0,0.0,0.0
2,5.566666666666666,26.841403084418474,5.397627420735379,29.365283768785247,147.0,0.0,8.466666666666667,133.0,0.0,0.42857142857142855,2.4285714285714284,21.0,0.0,0.0,1.1338934190276817,5.223572942509206,55.560777532356404,0.0,0.0,3.0,14.0,147.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,68.2,120.38742058239622,2.8922392689414176,9.86630401616452,567.0,0.0,25.6,335.0,0.0,71.14285714285714,36.142857142857146,175.42857142857142,3.2857142857142856,22.0,99.20757459560664,43.06749962337637,194.95457346337304,6.210590034081188,18.384776310850235,232.0,107.0,567.0,17.0,35.0,0.0,0.0,3.0,0.0,9.0
4,86.3,219.00766007702512,2.4164042441538727,4.476901779254083,782.0,0.0,-170.46666666666667,-766.0,0.0,356.7142857142857,10.857142857142858,2.2857142857142856,0.0,0.0,345.844239644436,28.725299948701267,6.047431568147636,0.0,0.0,782.0,76.0,16.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.1666666666666667,6.390096504226937,5.477225575051661,30.00000000000002,35.0,0.0,2.3333333333333335,35.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,13.228756555322953,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,0.0,0.0,0.0
6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7,58.03333333333333,128.08819249825984,2.275185572778039,4.145823441191185,451.0,0.0,111.0,413.0,0.0,5.428571428571429,0.0,0.0,151.0,323.0,14.362649974350632,0.0,0.0,170.46505018135926,181.01933598375618,38.0,0.0,0.0,424.0,451.0,0.0,0.0,0.0,0.0,195.0
8,49.666666666666664,74.58313266524087,1.9155138809219472,4.188431162708671,315.0,0.0,21.866666666666667,158.0,0.0,83.0,0.0,27.428571428571427,98.42857142857143,14.0,61.590042485237284,0.0,54.00573161821852,110.27973090110007,19.79898987322333,157.0,0.0,147.0,315.0,28.0,0.0,0.0,0.0,9.0,0.0
9,80.83333333333333,120.38732987902962,2.067054328323755,4.759029430680664,515.0,0.0,-102.86666666666667,-358.0,0.0,20.142857142857142,222.71428571428572,50.57142857142857,48.285714285714285,16.5,40.38740963645548,150.13073667719777,103.48889979583502,60.10467060529846,23.33452377915607,111.0,515.0,284.0,157.0,33.0,0.0,69.0,0.0,0.0,0.0
10,4.533333333333333,14.759528385450515,3.815469632669075,14.507949358320515,69.0,0.0,-6.133333333333333,-60.0,0.0,16.285714285714285,0.0,0.0,0.8571428571428571,8.0,28.663067326638796,0.0,0.0,1.4638501094227998,1.4142135623730951,69.0,0.0,0.0,3.0,9.0,0.0,0.0,0.0,0.0,7.0
11,52.43333333333333,75.27589866311945,1.1207160034979704,-0.2590703116642241,223.0,0.0,-15.133333333333333,21.0,0.0,74.57142857142857,25.142857142857142,80.28571428571429,0.7142857142857143,154.0,73.9456042030382,60.899996090390054,95.08542525139222,1.8898223650461363,39.59797974644666,189.0,163.0,223.0,5.0,182.0,0.0,0.0,0.0,0.0,126.0
12,84.23333333333333,160.06155784213325,2.6693823754036057,7.36384301824693,688.0,0.0,-62.333333333333336,-422.0,0.0,0.0,241.57142857142858,68.42857142857143,39.57142857142857,40.0,0.0,262.3235007535906,92.32705840806211,74.34795927003678,56.568542494923804,0.0,688.0,266.0,202.0,80.0,0.0,14.0,0.0,0.0,0.0
13,199.76666666666668,186.30484535378798,0.8770923633710139,-0.26084117971781806,624.0,0.0,128.99999999999997,141.0,38.0,141.42857142857142,103.42857142857143,171.85714285714286,289.0,526.5,168.92785160422497,127.3601941252409,127.30204053277984,212.22079697019956,84.14570696119915,483.0,336.0,336.0,624.0,586.0,3.0,0.0,38.0,38.0,467.0
14,231.76666666666668,249.18511099226993,1.0284252236727558,-0.14469179224019824,782.0,0.0,-262.06666666666666,71.0,-83.0,371.57142857142856,387.14285714285717,28.571428571428573,67.28571428571429,485.5,223.30387154641778,235.99677156790978,46.71850861937963,104.45208516462512,419.31432124362266,711.0,711.0,131.0,294.0,782.0,152.0,83.0,0.0,3.0,189.0
15,87.9,116.22105868885646,1.2457075803386966,0.280436918379543,384.0,0.0,-87.0,-126.0,0.0,190.42857142857142,80.28571428571429,74.14285714285714,30.428571428571427,5.0,150.23077485750284,122.12386374185063,88.2126759058821,36.266867996640045,7.0710678118654755,384.0,258.0,258.0,93.0,10.0,0.0,0.0,0.0,0.0,0.0
16,47.733333333333334,97.4714576554145,2.5437748048443782,5.94795607030875,360.0,0.0,-5.600000000000001,0.0,0.0,68.42857142857143,11.0,106.42857142857143,18.714285714285715,0.0,132.0970062023324,11.0,135.17625178861505,47.34523659853681,0.0,360.0,28.0,360.0,126.0,0.0,0.0,0.0,0.0,0.0,0.0
17,7.7,19.936364279618672,3.3465631165042087,11.392079277455306,90.0,0.0,7.533333333333333,61.0,0.0,7.142857142857143,0.0,13.0,12.857142857142858,0.0,10.869354035215578,0.0,22.19609575278199,34.01680257083044,0.0,29.0,0.0,62.0,90.0,0.0,0.0,0.0,0.0,0.0,0.0
18,41.666666666666664,76.30489356266214,2.218771575930166,4.488838836147993,294.0,0.0,50.39999999999999,168.0,0.0,13.571428571428571,18.0,115.42857142857143,10.0,75.5,24.643167699906485,47.62352359916263,118.14377842676431,19.0,94.04520189781083,62.0,126.0,294.0,52.0,142.0,0.0,0.0,0.0,0.0,9.0
19,53.3,99.58228273384157,2.17992737341016,4.058508076418516,372.0,0.0,-71.93333333333334,-256.0,0.0,37.714285714285715,108.57142857142857,72.42857142857143,9.714285714285714,0.0,97.14716377008351,131.09901746753246,116.7159759742386,15.670718827527617,0.0,258.0,372.0,315.0,42.0,0.0,0.0,3.0,0.0,0.0,0.0
20,16.566666666666666,56.397409657642555,4.000173334486042,16.596729922800026,275.0,0.0,33.13333333333333,275.0,0.0,0.0,0.0,2.4285714285714284,8.285714285714286,211.0,0.0,0.0,5.223572942509206,20.629382651243557,90.50966799187809,0.0,0.0,14.0,55.0,275.0,0.0,0.0,0.0,0.0,147.0
21,130.7,213.273040150818,2.1033521216057336,3.6513034457364415,758.0,0.0,-215.13333333333335,-632.0,-26.0,264.14285714285717,242.42857142857142,4.714285714285714,24.0,87.0,273.6216539746252,275.25797423681007,10.435744434622853,28.61817604250837,55.154328932550705,758.0,758.0,28.0,76.0,126.0,47.0,26.0,0.0,0.0,48.0
22,149.96666666666667,321.3877755902526,2.4082683759884134,5.112776649530838,1183.0,0.0,299.53333333333336,1180.0,0.0,0.0,0.42857142857142855,2.142857142857143,588.4285714285714,181.0,0.0,1.1338934190276817,3.9339789623472163,433.0014846559833,236.17366491630688,0.0,3.0,10.0,1183.0,348.0,0.0,0.0,0.0,147.0,14.0
23,8.0,36.26055137759072,5.095562319719275,26.716384256682847,195.0,0.0,-16.0,-195.0,0.0,34.285714285714285,0.0,0.0,0.0,0.0,72.82562343414183,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
26,2.533333333333333,13.875638123464208,5.477225575051661,30.0,76.0,0.0,5.066666666666666,76.0,0.0,0.0,0.0,0.0,0.0,38.0,0.0,0.0,0.0,0.0,53.74011537017761,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,0.0
27,0.1,0.5477225575051662,5.47722557505166,29.999999999999993,3.0,0.0,0.2,3.0,0.0,0.0,0.0,0.0,0.0,1.5,0.0,0.0,0.0,0.0,2.1213203435596424,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0
28,19.033333333333335,78.03026969391907,4.445688996211365,20.449860155416452,396.0,0.0,-38.06666666666667,-396.0,0.0,0.0,81.57142857142857,0.0,0.0,0.0,0.0,153.2229934255486,0.0,0.0,0.0,0.0,396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
29,0.2,0.7611243951073873,3.659998685656696,12.206632653061224,3.0,0.0,0.4,3.0,0.0,0.0,0.0,0.0,0.8571428571428571,0.0,0.0,0.0,0.0,1.4638501094227998,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
30,0.1,0.5477225575051661,5.47722557505166,30.000000000000014,3.0,0.0,0.2,3.0,0.0,0.0,0.0,0.0,0.42857142857142855,0.0,0.0,0.0,0.0,1.1338934190276817,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
32,5.833333333333333,31.95048252113469,5.477225575051665,30.0,175.0,0.0,11.666666666666666,175.0,0.0,0.0,0.0,0.0,25.0,0.0,0.0,0.0,0.0,66.14378277661477,0.0,0.0,0.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
33,6.9,35.59382937610356,5.445220672781566,29.748505465435798,195.0,0.0,-13.8,-195.0,0.0,1.7142857142857142,27.857142857142858,0.0,0.0,0.0,4.535573676110727,73.7030722367993,0.0,0.0,0.0,12.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34,9.266666666666667,48.53859703677939,5.459824276982624,29.86467669940832,266.0,0.0,18.533333333333335,266.0,0.0,0.0,0.0,0.0,39.714285714285715,0.0,0.0,0.0,0.0,99.88278845012002,0.0,0.0,0.0,0.0,266.0,0.0,0.0,0.0,0.0,0.0,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
36,0.16666666666666666,0.9128709291752769,5.477225575051659,29.999999999999964,5.0,0.0,0.3333333333333333,5.0,0.0,0.0,0.0,0.7142857142857143,0.0,0.0,0.0,0.0,1.889822365046136,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
37,12.033333333333333,52.08645553860151,4.8474167876512,24.397797998864995,275.0,0.0,24.066666666666666,275.0,0.0,0.0,0.0,39.285714285714285,12.285714285714286,0.0,0.0,0.0,103.94023007753748,32.50494467879354,0.0,0.0,0.0,275.0,86.0,0.0,0.0,0.0,0.0,0.0,0.0
38,6.3,19.33578066158963,2.8673466739212032,6.791707093869064,69.0,0.0,-3.4000000000000004,3.0,0.0,7.714285714285714,9.428571428571429,0.0,9.857142857142858,0.0,20.410081542498272,24.945655218608994,0.0,26.079548637636677,0.0,54.0,66.0,0.0,69.0,0.0,0.0,0.0,0.0,0.0,0.0
39,7.733333333333333,42.357211113732845,5.477225575051663,30.000000000000007,232.0,0.0,15.466666666666667,232.0,0.0,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0.0,0.0,164.04877323527901,0.0,0.0,0.0,0.0,232.0,0.0,0.0,0.0,0.0,0.0
40,23.533333333333335,61.91748309357929,2.827881166144238,7.641094899740576,258.0,0.0,-18.4,-83.0,0.0,21.0,49.142857142857146,0.0,30.714285714285715,0.0,55.560777532356404,97.51483403638065,0.0,65.34705881092196,0.0,147.0,258.0,0.0,175.0,0.0,0.0,0.0,0.0,0.0,0.0
