,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,260.96666666666664,201.63717557710592,1.767330744504593,4.670605302029845,979.0,0.0,-193.26666666666668,-595.0,-163.0,510.0,231.28571428571428,145.71428571428572,223.28571428571428,28.5,240.89209202462416,86.8863516050599,58.93984019239246,137.44782559904235,10.606601717798213,979.0,372.0,202.0,384.0,36.0,304.0,163.0,36.0,0.0,21.0
1,292.53333333333336,183.47126681615964,0.29254501164277896,0.026570937487133683,758.0,0.0,-11.066666666666663,-225.0,26.0,200.14285714285714,378.0,382.7142857142857,182.85714285714286,385.0,126.86926154041224,242.88268773216424,143.27329861226096,148.39971762262954,35.35533905932738,325.0,758.0,533.0,396.0,410.0,0.0,50.0,137.0,26.0,360.0
2,250.93333333333334,209.83720016887528,0.19431779641003954,-0.1809428351085507,808.0,0.0,-250.5333333333333,398.0,-325.0,386.0,363.57142857142856,319.42857142857144,6.428571428571429,0.0,16.61324772583615,22.389410762360725,281.884052488996,17.008401285415225,0.0,410.0,396.0,808.0,45.0,0.0,360.0,325.0,0.0,0.0,0.0
3,233.26666666666668,188.47041903326559,-0.08010978944550835,-1.5543993977489647,533.0,0.0,-9.866666666666646,18.0,0.0,73.57142857142857,383.7142857142857,245.57142857142858,183.42857142857142,397.0,194.65170359975204,73.27281052276322,182.09233659772462,164.44640174725336,18.384776310850235,515.0,498.0,533.0,372.0,410.0,0.0,304.0,0.0,0.0,384.0
4,373.5,82.57065939607996,-2.9164838383836296,13.323129425541127,533.0,10.0,-20.866666666666674,95.0,-294.0,389.7142857142857,381.57142857142856,395.42857142857144,326.0,378.0,44.067048481884534,33.11523890324585,22.530402739832404,160.66217144472228,8.48528137423857,438.0,424.0,424.0,533.0,384.0,304.0,325.0,360.0,10.0,372.0
5,278.6333333333333,135.49309266866535,-0.9014464256177884,-0.9641939042086132,396.0,35.0,-57.80000000000004,0.0,-20.0,345.85714285714283,305.2857142857143,156.71428571428572,281.7142857142857,366.0,47.139610277799896,120.3449407407921,150.944486799744,152.42343901744496,8.48528137423857,384.0,396.0,384.0,396.0,372.0,258.0,83.0,35.0,47.0,360.0
6,376.43333333333334,51.460519405377795,-1.535257272172115,3.394614466146447,451.0,216.0,-62.866666666666674,-55.0,-144.0,402.57142857142856,414.85714285714283,378.85714285714283,315.85714285714283,354.0,17.076857076729535,33.577912241177096,15.269016246728443,64.4991694298683,8.48528137423857,424.0,451.0,396.0,384.0,360.0,384.0,360.0,360.0,216.0,348.0
7,341.26666666666665,117.51652366085943,-1.1868233004647637,1.6033725947978303,533.0,28.0,-75.86666666666667,82.0,-247.0,369.42857142857144,384.57142857142856,354.2857142857143,333.7142857142857,72.0,54.63166707706298,20.419411865976475,144.96518465447062,118.91833932817691,62.22539674441618,451.0,410.0,533.0,533.0,116.0,275.0,360.0,66.0,157.0,28.0
8,293.0,181.7043828822538,0.11999695589074036,-0.2252263881580041,758.0,17.0,126.66666666666666,-291.0,99.0,55.714285714285715,400.85714285714283,379.7142857142857,304.0,404.0,31.710746263237457,212.2894475093134,83.30409010709755,118.9663818059539,28.284271247461902,93.0,758.0,467.0,467.0,424.0,17.0,62.0,249.0,116.0,384.0
9,320.6333333333333,133.80208836402633,-0.31019456373523,0.6911134595965689,624.0,22.0,-143.80000000000004,74.0,-314.0,399.42857142857144,383.14285714285717,358.85714285714283,145.42857142857142,305.5,70.90570532488233,52.81233622121688,142.33695768776823,93.53405287711556,43.1335136523794,550.0,498.0,624.0,240.0,336.0,336.0,348.0,182.0,22.0,275.0
