,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,700.6666666666666,506.2213181885031,0.15750700439143908,-1.2394306932511627,1712.0,8.0,-818.6666666666667,-678.0,-521.0,1189.5714285714287,1021.2857142857143,518.0,219.14285714285714,192.0,339.03139340522097,278.8994527816517,456.854462602698,201.1959480799987,114.5512985522207,1712.0,1418.0,1174.0,545.0,273.0,705.0,529.0,70.0,8.0,111.0
1,407.4,319.1018213890248,0.8291293956243764,0.12031054113138939,1212.0,8.0,62.93333333333334,145.0,22.0,458.57142857142856,327.57142857142856,224.85714285714286,611.1428571428571,433.5,269.36830866730725,381.41178846615685,220.47405635087662,351.21191540693707,157.6848122046001,883.0,1067.0,582.0,1212.0,545.0,106.0,8.0,30.0,208.0,322.0
2,527.1,381.8771557306951,1.2251571464636553,2.2411903075789854,1767.0,52.0,220.33333333333331,826.0,-79.0,219.71428571428572,539.2857142857143,1008.5714285714286,442.14285714285717,172.5,71.7465778178404,223.69824487890995,368.33085541075576,279.2092575897324,170.41273426595797,313.0,911.0,1767.0,705.0,293.0,131.0,293.0,640.0,106.0,52.0
3,454.6333333333333,255.0708465928813,0.15368087600086067,0.10076809869229786,1034.0,3.0,130.4666666666667,-351.0,245.0,381.57142857142856,338.42857142857144,646.5714285714286,425.7142857142857,546.5,307.00372263913306,366.89501547575213,95.92506996410818,86.85757362048571,24.748737341529164,971.0,1034.0,801.0,495.0,564.0,83.0,3.0,512.0,248.0,529.0
4,519.3,460.82258909551047,1.219927778277385,1.1526988617414635,1767.0,13.0,312.99999999999994,593.0,39.0,139.71428571428572,530.4285714285714,305.42857142857144,900.0,1225.0,92.33221591209698,298.54360772638506,261.5306592242785,453.56440189532805,766.5037508062176,264.0,1174.0,751.0,1659.0,1767.0,13.0,248.0,52.0,103.0,683.0
5,559.7666666666667,789.9975854757224,2.159752464039829,3.8343987098654586,2911.0,30.0,279.26666666666665,1661.0,-60.0,646.1428571428571,235.42857142857142,67.42857142857143,689.1428571428571,2663.0,435.59362888340036,94.57775838405338,34.74122019953216,942.2226255988954,350.72496346852756,1250.0,407.0,131.0,2735.0,2911.0,188.0,90.0,30.0,83.0,2415.0
6,530.3,571.9892180078584,1.1540688556111567,0.5365839305142757,2131.0,37.0,-304.0666666666667,-841.0,3.0,1215.5714285714287,230.71428571428572,85.0,462.57142857142856,976.0,590.6752794169447,352.1518206142129,26.43230346879868,345.50776988024313,444.06305858515185,2131.0,1002.0,116.0,1002.0,1290.0,449.0,37.0,43.0,40.0,662.0
7,574.2,856.5399280102838,1.6665983584491586,1.558439527944317,2821.0,3.0,-625.4666666666667,-2020.0,12.0,1461.142857142857,436.85714285714283,150.28571428571428,225.0,656.5,1299.827992283521,674.6533501414951,150.31934260734633,278.92472102701834,204.35385976291224,2821.0,1509.0,407.0,728.0,801.0,3.0,5.0,18.0,15.0,512.0
8,147.03333333333333,297.834886372013,3.298629628563417,10.706370278711711,1332.0,3.0,-137.93333333333334,-1164.0,10.0,265.14285714285717,193.85714285714286,93.57142857142857,66.28571428571429,39.5,499.9591411877003,373.34855411149357,61.638346135224246,41.63617932245259,37.476659402887016,1332.0,1034.0,168.0,136.0,66.0,3.0,3.0,25.0,25.0,13.0
9,25.366666666666667,117.51257697423893,5.286133082712091,28.418071070095948,640.0,0.0,-49.13333333333333,-628.0,0.0,107.0,0.0,0.0,0.0,6.0,237.86690956639316,0.0,0.0,0.0,8.48528137423857,640.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,0.0
10,405.3333333333333,776.7426828765746,1.993677310104716,3.405235505629714,3002.0,0.0,810.6666666666666,3002.0,0.0,0.0,0.0,29.285714285714285,1662.5714285714287,158.5,0.0,0.0,65.21940990664841,706.353513273832,31.81980515339464,0.0,0.0,175.0,3002.0,181.0,0.0,0.0,0.0,683.0,136.0
11,1228.1,841.4222913696743,0.4150034952867574,-0.8637250585419207,2821.0,43.0,734.3333333333334,170.0,640.0,271.14285714285717,1195.0,1378.142857142857,2166.8571428571427,882.5,288.1605042167927,621.9255046493377,635.5646907990375,619.6968152710992,40.30508652763321,751.0,2003.0,2651.0,2821.0,911.0,43.0,545.0,683.0,1067.0,854.0
