,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,220.06666666666666,223.90760615029143,0.3382503975841627,-1.5210638000767487,606.0,0.0,-342.0,38.0,-154.0,362.57142857142856,394.2857142857143,186.28571428571428,0.0,0.0,113.51190413763828,138.00931645570682,278.04179199400596,0.0,0.0,485.0,568.0,606.0,0.0,0.0,154.0,219.0,0.0,0.0,0.0
1,11.6,32.22721060607443,3.20712807366874,10.338827824737882,143.0,0.0,19.599999999999998,116.0,0.0,0.0,3.857142857142857,24.285714285714285,21.571428571428573,0.0,0.0,10.205040771249136,38.26536417229157,53.62790673662717,0.0,0.0,27.0,91.0,143.0,0.0,0.0,0.0,0.0,0.0,0.0
2,39.46666666666667,125.49893070937058,3.2553502990281964,10.320100939233319,550.0,0.0,78.93333333333334,550.0,0.0,0.0,0.0,0.0,123.85714285714286,158.5,0.0,0.0,0.0,221.96278109285842,224.15284963613556,0.0,0.0,0.0,550.0,317.0,0.0,0.0,0.0,0.0,0.0
3,22.433333333333334,61.18129268585818,4.629649727772132,23.134881858772452,328.0,0.0,27.666666666666664,301.0,0.0,12.571428571428571,5.428571428571429,11.285714285714286,14.714285714285714,182.5,10.04750620564033,10.113640011673061,23.464258534448273,32.795905667802934,205.76807332528534,27.0,26.0,64.0,88.0,328.0,0.0,0.0,0.0,0.0,37.0
4,95.86666666666666,166.1436298722477,1.9655341260146653,2.9519886355834504,587.0,0.0,78.53333333333333,189.0,0.0,82.57142857142857,38.714285714285715,0.42857142857142855,246.71428571428572,148.5,149.22338639643266,42.47240000170419,1.1338934190276817,258.1793396625133,58.68986283848344,398.0,98.0,3.0,587.0,190.0,0.0,0.0,0.0,0.0,107.0
5,92.0,0.0,0.0,0.0,92.0,92.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,0.0,0.0,0.0,0.0,0.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0,92.0
6,35.266666666666666,44.192317426677576,0.5381499061626067,-1.7891763153403533,92.0,0.0,-52.13333333333334,-1.0,0.0,92.0,39.42857142857143,0.42857142857142855,3.857142857142857,54.0,0.0,49.17606851188608,1.1338934190276817,10.205040771249136,52.32590180780452,92.0,92.0,3.0,27.0,91.0,92.0,0.0,0.0,0.0,17.0
7,17.533333333333335,44.014678847209474,2.6983240085573774,6.435333015620058,160.0,0.0,-11.866666666666665,0.0,0.0,33.285714285714285,4.0,35.857142857142854,2.0,0.0,62.146907366642914,7.659416862050705,64.39572597470676,4.123105625617661,0.0,160.0,20.0,160.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0
8,227.2,236.63202919592126,1.4120517799687073,2.2195327407774044,919.0,0.0,-80.66666666666669,-332.0,0.0,249.71428571428572,294.42857142857144,267.7142857142857,161.85714285714286,0.0,311.57434334131466,288.5012172954429,92.08096851089677,227.7794463740664,0.0,835.0,919.0,398.0,587.0,0.0,0.0,37.0,166.0,0.0,0.0
9,14.5,50.46114927552579,4.7204825239570285,23.75035178347126,268.0,0.0,27.0,253.0,0.0,0.0,0.0,16.0,46.142857142857146,0.0,0.0,0.0,25.238858928247925,99.69357814728853,0.0,0.0,0.0,67.0,268.0,0.0,0.0,0.0,0.0,0.0,0.0
