,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,220.06666666666666,138.5376665657079,0.4368249877182307,-0.016741177948374375,566.0,4.0,24.26666666666665,-113.0,6.0,175.14285714285714,240.14285714285714,205.42857142857142,248.42857142857142,259.0,119.83520430356094,181.2074580615899,112.234660633955,168.35959248273434,25.45584412271571,360.0,566.0,397.0,453.0,277.0,44.0,4.0,22.0,10.0,241.0
1,203.73333333333332,154.95070035411226,0.5293170836987875,-0.5832921316999493,549.0,3.0,-164.26666666666668,-253.0,-7.0,358.57142857142856,236.71428571428572,140.57142857142858,106.0,109.5,102.1744539873791,195.04675874066223,86.615735950725,92.53107586103168,144.95689014324225,468.0,549.0,296.0,259.0,212.0,197.0,10.0,21.0,3.0,7.0
2,379.6666666666667,271.14563249845736,0.7460424509892568,0.08332816538534926,1106.0,47.0,-28.80000000000001,-325.0,32.0,305.14285714285717,502.2857142857143,474.0,310.57142857142856,123.0,416.6387038236001,157.184301894002,260.15444131002903,165.52729597950216,15.556349186104045,1106.0,756.0,781.0,644.0,134.0,47.0,316.0,79.0,138.0,112.0
3,295.93333333333334,223.06778517215162,1.6048974340256628,3.273240952567439,945.0,22.0,221.33333333333334,561.0,60.0,136.42857142857142,227.14285714285714,259.57142857142856,551.4285714285714,328.0,75.05965881185699,153.26929304487638,110.73821553985951,290.31354150461596,97.58073580374356,259.0,384.0,384.0,945.0,397.0,41.0,22.0,82.0,250.0,259.0
4,245.46666666666667,169.28546250665457,0.08165808609355199,-1.2096787611399988,566.0,3.0,-39.46666666666667,-67.0,-53.0,287.0,273.2857142857143,216.42857142857142,175.0,351.0,168.58627860337072,128.7694506805532,232.5746168027637,142.1442928857856,186.67619023324855,566.0,424.0,499.0,316.0,483.0,85.0,85.0,3.0,3.0,219.0
5,272.06666666666666,130.1614205603905,0.4879748266193227,0.19639822242421445,586.0,37.0,41.46666666666667,162.0,54.0,278.57142857142856,199.42857142857142,289.57142857142856,342.2857142857143,196.5,91.01438923389559,93.01407983536174,91.81658735917881,200.35527967896954,113.84419177103415,397.0,327.0,424.0,586.0,277.0,125.0,37.0,178.0,91.0,116.0
6,462.6666666666667,633.630281262925,3.289676131411836,12.262759579629842,3200.0,46.0,315.6,1636.0,36.0,180.28571428571428,458.2857142857143,721.1428571428571,585.1428571428571,133.0,112.99810365033312,519.7543375755237,1114.0666390259053,436.89145431919684,72.12489168102785,397.0,1564.0,3200.0,1564.0,184.0,47.0,46.0,103.0,360.0,82.0
7,581.3333333333334,683.811243028333,1.5808054603468074,2.1669231443364674,2741.0,3.0,790.5333333333333,2369.0,-12.0,172.85714285714286,194.57142857142858,424.2857142857143,1390.7142857142858,1081.5,116.59106393920672,132.3629569817492,608.674164143048,719.9434501601993,753.0687219636732,372.0,360.0,1614.0,2741.0,1614.0,22.0,15.0,3.0,733.0,549.0
8,730.8333333333334,466.40999304173937,0.6083881714723613,-0.8711561673894481,1773.0,149.0,-467.2666666666667,305.0,-248.0,1073.5714285714287,936.4285714285714,682.7142857142857,381.14285714285717,204.0,286.4052240811127,367.3721351903077,628.0609615543474,121.37054636034858,77.78174593052023,1423.0,1468.0,1773.0,531.0,259.0,644.0,468.0,184.0,227.0,149.0
9,267.43333333333334,160.94734271318922,0.20180311242399002,-0.6170138245195265,586.0,3.0,-36.60000000000002,0.0,-13.0,228.0,365.14285714285717,180.14285714285714,301.0,251.5,150.2497920131672,133.9719231424114,200.6750512407464,142.04811391449965,77.07463914933368,397.0,586.0,586.0,483.0,306.0,16.0,205.0,3.0,125.0,197.0
