,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,347.0,0.0,0.0,0.0,347.0,347.0,0.0,0.0,0.0,347.0,347.0,347.0,347.0,347.0,0.0,0.0,0.0,0.0,0.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0,347.0
1,614.0,398.80442013252735,1.1883544239821118,-0.0018376392598917768,1509.0,248.0,534.0,1162.0,-99.0,347.0,347.0,904.5714285714286,920.2857142857143,394.0,0.0,0.0,455.66832131235435,413.04144839863,18.384776310850235,347.0,347.0,1463.0,1509.0,407.0,347.0,347.0,248.0,407.0,381.0
2,585.1333333333333,342.4593339395188,2.4748427371914423,5.40316749895301,1659.0,283.0,-130.79999999999995,-931.0,86.0,951.7142857142857,389.57142857142856,452.42857142857144,536.2857142857143,622.0,565.0087652080317,50.03284635402741,76.73299408306951,116.21777587172896,56.568542494923804,1659.0,434.0,545.0,728.0,662.0,449.0,283.0,369.0,369.0,582.0
3,213.03333333333333,275.0310933310097,1.6881519947679096,3.581865421111513,1174.0,0.0,-322.59999999999997,-881.0,3.0,581.1428571428571,219.57142857142858,13.571428571428571,42.57142857142857,196.5,262.5575673837572,231.66128804992945,12.817398889233116,34.43765934195268,136.47160876900367,1174.0,600.0,40.0,90.0,293.0,434.0,0.0,3.0,3.0,100.0
4,287.93333333333334,301.9500910270841,1.378879566460671,1.5236526114812183,1212.0,0.0,403.6,919.0,96.0,75.0,94.42857142857143,304.85714285714283,598.4285714285714,564.5,50.98038838612354,90.77601948910139,318.8941457450672,304.68500517904124,50.204581464244875,168.0,293.0,828.0,1212.0,600.0,0.0,32.0,96.0,394.0,529.0
5,674.4666666666667,265.21087684218816,1.6393503352157497,5.458306005001539,1659.0,264.0,-115.86666666666667,-688.0,-170.0,797.7142857142857,657.2857142857143,858.1428571428571,475.57142857142856,356.5,402.01770868363263,115.38733940618484,87.44603778222044,131.34161201850327,130.8147545195113,1659.0,854.0,971.0,728.0,449.0,434.0,529.0,728.0,303.0,264.0
6,418.03333333333336,413.0312239456274,0.841607491912857,-0.35408938513220534,1375.0,0.0,542.4666666666667,163.0,256.0,91.57142857142857,49.857142857142854,888.7142857142857,531.2857142857143,805.5,91.06015803276634,50.46262171623855,376.91100376866785,252.35207831236784,109.60155108391487,273.0,136.0,1375.0,941.0,883.0,0.0,0.0,381.0,256.0,728.0
7,464.8666666666667,335.0970763446208,0.7211219028247703,-0.4125625659009402,1174.0,0.0,-466.13333333333327,-710.0,-256.0,557.5714285714286,843.4285714285714,306.2857142857143,198.71428571428572,302.0,280.6212495772295,303.9763461975603,190.23994873642627,187.80017242245748,111.72287142747452,941.0,1174.0,662.0,464.0,381.0,256.0,369.0,52.0,0.0,223.0
8,232.86666666666667,156.95633773130345,1.2806573673044268,2.060637344617722,705.0,0.0,-111.33333333333337,-412.0,40.0,302.57142857142856,281.57142857142856,201.14285714285714,141.14285714285714,250.5,154.9234834177366,258.68182331637786,38.602368543171764,80.81754877794916,60.10407640085654,582.0,705.0,248.0,264.0,293.0,57.0,0.0,136.0,40.0,208.0
9,177.56666666666666,95.28131970673724,-0.02451487035747689,0.09780104638314358,407.0,3.0,8.866666666666674,-114.0,7.0,150.14285714285714,192.14285714285714,225.85714285714286,149.42857142857142,152.0,98.63979685608402,131.10991390360044,65.8164836785552,81.21136444048773,79.19595949289332,273.0,407.0,293.0,248.0,208.0,8.0,3.0,111.0,10.0,96.0
