,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,134.9,146.05108931348366,1.7564436716309157,2.469075904614433,568.0,8.0,-16.73333333333335,-83.0,0.0,126.71428571428571,169.85714285714286,192.85714285714286,76.28571428571429,43.5,108.19999119795756,202.7867751863424,190.0591386660378,38.87893296595765,50.204581464244875,328.0,568.0,485.0,125.0,79.0,40.0,8.0,9.0,24.0,8.0
1,275.3333333333333,214.816575057746,1.0030778922569477,1.222882205901168,919.0,0.0,63.20000000000002,-273.0,52.0,97.57142857142857,401.0,371.2857142857143,246.0,224.5,88.62628869369996,279.75822895254873,154.65306795719064,211.4466047650486,48.79036790187178,259.0,919.0,550.0,646.0,259.0,5.0,0.0,166.0,52.0,190.0
2,380.8666666666667,374.22045257633465,2.735482080255768,10.35546454289596,1954.0,0.0,-142.66666666666663,-1006.0,-61.0,296.2857142857143,638.1428571428571,334.0,344.7142857142857,67.0,159.32117905425534,632.74703438563,197.58120693358802,296.7893272371915,94.75230867899737,485.0,1954.0,587.0,948.0,134.0,102.0,61.0,70.0,37.0,0.0
3,405.6,320.7787506936077,0.8337239048228317,-0.4353811527768725,1146.0,47.0,-33.73333333333329,-198.0,8.0,303.57142857142856,546.5714285714286,591.8571428571429,271.14285714285717,88.0,207.62053297852242,456.8113604625207,268.1252372626323,207.72451995485798,4.242640687119285,667.0,1146.0,948.0,606.0,91.0,47.0,107.0,148.0,55.0,85.0
4,777.3333333333334,479.1549553791213,1.5668586458375093,4.84814687280792,2507.0,21.0,259.8666666666667,-986.0,585.0,370.0,925.0,749.1428571428571,1052.4285714285713,822.0,362.78735736884033,726.4885867421915,200.74065239459972,317.85681112877285,18.384776310850235,1111.0,2507.0,1182.0,1521.0,835.0,21.0,386.0,606.0,646.0,809.0
5,879.2333333333333,252.3483748686537,0.828050839142431,2.6657511134833354,1672.0,317.0,7.2666666666666515,526.0,-395.0,846.7142857142857,902.4285714285714,809.7142857142857,995.1428571428571,749.5,137.50722924718573,92.09570591302858,126.32064265948287,416.2957396576896,611.6473657263637,1146.0,1010.0,978.0,1672.0,1182.0,759.0,712.0,626.0,517.0,317.0
6,564.1666666666666,225.85364246806373,0.44121667993249725,0.17870271369056168,1146.0,166.0,-203.40000000000003,-363.0,-232.0,650.2857142857143,668.1428571428571,579.4285714285714,341.14285714285717,626.0,260.498057757132,197.16019592489465,156.78951617041358,161.7893986755916,222.03152929257593,1146.0,948.0,759.0,626.0,783.0,398.0,469.0,361.0,166.0,469.0
7,715.4333333333333,499.4157057266389,0.17438071668208066,-0.84441507948568,1780.0,0.0,511.4,439.0,0.0,737.8571428571429,247.28571428571428,633.4285714285714,1215.5714285714287,812.0,484.7196538795831,195.48718140900723,499.46366472542564,338.5788225031493,234.75945135393377,1341.0,550.0,1384.0,1780.0,978.0,34.0,5.0,0.0,783.0,646.0
8,325.3666666666667,167.43964086599487,0.748303890947282,0.587381193168214,783.0,24.0,-178.60000000000002,-329.0,-173.0,514.1428571428571,342.0,264.0,259.57142857142856,51.5,148.23453103267195,149.9877772797948,41.58926143449372,112.74877256221335,38.890872965260115,783.0,550.0,349.0,454.0,79.0,349.0,197.0,227.0,148.0,24.0
9,632.7666666666667,303.5237516506607,0.5988297809870627,0.14551869301393916,1341.0,5.0,280.2,230.0,393.0,509.7142857142857,459.42857142857144,714.8571428571429,700.4285714285714,1146.0,329.6739370376505,141.21715800243862,173.0996134902565,364.640853965861,0.0,1111.0,646.0,978.0,1341.0,1146.0,5.0,227.0,550.0,398.0,1146.0
10,1055.2333333333333,492.2317707055834,0.10564800132820096,-0.008134789761277794,2284.0,102.0,131.9333333333334,559.0,204.0,596.7142857142857,1348.7142857142858,810.4285714285714,1417.7142857142858,1221.0,307.4593275463246,439.02456813778815,376.12624527005875,405.21546296824783,0.0,1076.0,1725.0,1221.0,2284.0,1221.0,102.0,439.0,306.0,1111.0,1221.0
11,665.3,508.5288551810253,1.3076984390398163,1.6453732843661375,2146.0,64.0,-272.8666666666667,-1256.0,38.0,1337.5714285714287,371.2857142857143,382.2857142857143,653.8571428571429,372.0,537.6063792847133,324.91317521542805,282.185349422275,145.0303744868968,159.80613254815975,2146.0,1010.0,809.0,890.0,485.0,712.0,76.0,64.0,439.0,259.0
12,753.6,498.3327097985566,0.8622592258372777,-0.3291835173752098,1894.0,148.0,420.66666666666663,274.0,36.0,338.42857142857144,594.2857142857143,1125.4285714285713,1116.142857142857,194.0,153.61733533128907,315.8795731950782,492.876542061281,429.20408066226827,14.142135623730951,646.0,1300.0,1672.0,1894.0,204.0,148.0,411.0,568.0,517.0,184.0
13,838.2666666666667,475.11000057216023,0.7915421811967353,0.13145058798693832,2016.0,184.0,-660.1333333333332,-1097.0,-422.0,1070.5714285714287,1269.2857142857142,600.8571428571429,477.2857142857143,611.0,566.5468080523318,263.80909403437573,333.34138085523705,254.5163480575883,243.24473272817235,2016.0,1780.0,1146.0,919.0,783.0,606.0,978.0,306.0,184.0,439.0
14,225.0,298.2603583772244,3.5497393665345145,13.559772565676345,1521.0,0.0,214.0,1262.0,64.0,62.142857142857146,153.71428571428572,522.7142857142857,197.42857142857142,99.0,54.68524655221178,74.28260066734849,521.5642224072104,50.66838969501315,49.49747468305833,166.0,227.0,1521.0,268.0,134.0,0.0,70.0,166.0,139.0,64.0
15,527.4,505.2936735718389,1.7108664489825982,2.294572168131991,1954.0,76.0,570.8,1500.0,-18.0,293.85714285714283,192.28571428571428,498.0,1112.142857142857,574.0,95.59886430885491,74.5804136167003,315.3717383237333,704.9476171015424,407.29350596345137,454.0,277.0,948.0,1954.0,862.0,154.0,94.0,76.0,107.0,286.0
16,421.76666666666665,352.457547782007,1.948955961076611,5.238054952699921,1725.0,26.0,-96.19999999999999,747.0,94.0,169.85714285714286,728.5714285714286,363.0,242.85714285714286,1061.5,90.83213192739774,149.06023071548083,235.28139181272567,78.81714824289735,938.3306986345485,277.0,978.0,759.0,373.0,1725.0,26.0,469.0,120.0,143.0,398.0
