,mean,std,skew,kurt,max,min,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,1107.8,453.97982637846434,0.5448897565504962,-0.3109230314738718,2094.0,336.0,-157.5999999999999,-186.0,-158.0,1246.0,1226.142857142857,1130.5714285714287,828.1428571428571,1109.0,471.06864326408595,440.10961837987156,605.1489781155428,236.6878595474277,408.7077195258245,1968.0,2094.0,1908.0,1196.0,1398.0,700.0,795.0,336.0,478.0,820.0
1,383.73333333333335,250.3626243634639,1.1449332280413478,1.7965893295044615,1159.0,37.0,-260.66666666666674,-502.0,-183.0,596.1428571428571,458.85714285714283,307.7142857142857,184.14285714285714,342.0,314.4277492903728,174.72495392418773,192.59431826658707,118.5164244193304,237.58787847867995,1159.0,637.0,657.0,347.0,510.0,326.0,220.0,112.0,37.0,174.0
2,873.1666666666666,446.4037976705761,1.0661892064772296,0.5559160998222477,2031.0,220.0,422.73333333333335,758.0,39.0,650.0,668.1428571428571,783.1428571428571,1317.7142857142858,1131.0,160.34649980588912,315.21814064307307,225.3208294642912,591.5287297293667,639.224530192639,901.0,1273.0,1234.0,2031.0,1583.0,478.0,220.0,580.0,259.0,679.0
3,1242.2,430.6796873587705,0.8488099055417828,0.9507457470052798,2444.0,494.0,-72.9333333333334,413.0,123.0,1414.142857142857,1132.2857142857142,1061.7142857142858,1301.857142857143,1448.0,318.631149644553,543.6995844170181,204.31977737989885,588.8068241711165,190.91883092036784,1968.0,2031.0,1355.0,2444.0,1583.0,990.0,494.0,770.0,617.0,1313.0
4,1236.0,623.8648173641687,0.17039371316585575,-1.0423571761219064,2444.0,259.0,-942.9333333333334,-651.0,-731.0,1929.4285714285713,1510.142857142857,943.4285714285714,824.2857142857143,314.5,370.0629933506173,382.5726199348426,528.5517499554347,296.8572688940564,78.48885271170677,2444.0,2031.0,1793.0,1273.0,370.0,1442.0,990.0,370.0,434.0,259.0
5,1110.1666666666667,849.0321907439908,0.49165802307970796,-0.7336431997115196,2853.0,15.0,1108.7333333333333,945.0,755.0,344.14285714285717,582.7142857142857,1454.0,2020.2857142857142,1248.5,211.94215293441792,704.1590053119428,508.78941288775525,743.0954883202459,273.6503243191939,598.0,1908.0,2031.0,2853.0,1442.0,15.0,41.0,770.0,990.0,1055.0
6,1025.0333333333333,449.0865428717562,0.2458435787321101,-0.6315377943966105,1968.0,206.0,-80.86666666666667,433.0,-392.0,1332.2857142857142,865.4285714285714,905.2857142857143,1127.142857142857,570.0,197.47887168480773,225.9143326889326,362.83683857702687,708.5140385744962,282.842712474619,1535.0,1273.0,1442.0,1968.0,770.0,990.0,598.0,526.0,206.0,370.0
7,1169.3,606.7438333517241,0.3260280499279384,-1.1863575665097503,2297.0,347.0,920.5999999999999,613.0,473.0,779.4285714285714,648.8571428571429,1632.2857142857142,1476.2857142857142,1660.5,445.6126334021726,256.6790658724292,588.6679070256037,482.2401594937645,109.60155108391487,1684.0,1055.0,2227.0,2297.0,1738.0,394.0,347.0,637.0,820.0,1583.0
8,683.4666666666667,371.18391512911046,-0.018507921145750814,-0.3218118044011833,1398.0,0.0,44.5333333333333,-275.0,276.0,984.7142857142857,368.0,605.5714285714286,683.1428571428571,1007.0,374.7904811516759,366.78286037745363,258.8093617207185,243.36284882963585,67.88225099390856,1398.0,873.0,1123.0,959.0,1055.0,510.0,0.0,326.0,276.0,959.0
9,698.4333333333333,261.37470570353435,0.11941754617708644,-0.753291848186556,1196.0,174.0,-129.66666666666663,37.0,-247.0,843.2857142857143,659.4285714285714,696.8571428571429,719.2857142857143,260.5,234.44382005483695,207.849991695018,298.5344360769952,222.98483826313864,122.32947314527271,1159.0,990.0,1196.0,1055.0,347.0,494.0,421.0,305.0,463.0,174.0
10,604.3666666666667,572.0901474257437,1.287843276017253,1.5882273267736413,2160.0,0.0,634.8666666666666,1105.0,347.0,0.2857142857142857,558.2857142857143,621.5714285714286,1222.857142857143,655.0,0.7559289460184545,301.27380364363705,251.5590435284575,734.7488070924713,271.5290039756342,2.0,1055.0,1022.0,2160.0,847.0,0.0,243.0,358.0,347.0,463.0
11,969.5333333333333,335.832032455197,2.157223816260134,7.703996022901919,2297.0,478.0,-6.2666666666666515,-855.0,-179.0,866.5714285714286,889.5714285714286,1106.7142857142858,994.8571428571429,1041.0,131.38855498464233,200.41112505951122,607.2780017657246,269.12786835221937,115.96551211459379,1055.0,1313.0,2297.0,1273.0,1123.0,657.0,723.0,526.0,478.0,959.0
12,1276.5,817.980597948808,1.5906752584504138,3.1418812314015807,4009.0,234.0,-294.4666666666667,1327.0,-160.0,1249.2857142857142,1452.4285714285713,1787.0,721.2857142857143,912.5,484.2677338985513,891.5923689562132,1167.7033013569842,298.94799675178416,201.52543263816605,1738.0,2682.0,4009.0,1089.0,1055.0,394.0,510.0,657.0,234.0,770.0
13,675.5333333333333,574.7710628699429,1.0860885096776933,0.6163542521573473,2160.0,0.0,-218.93333333333328,-192.0,-220.0,548.8571428571429,1042.2857142857142,459.85714285714283,795.0,172.0,278.60750682123205,634.1166334057992,541.0093740935944,700.834740387014,111.72287142747452,1022.0,2160.0,1273.0,1968.0,251.0,220.0,305.0,0.0,158.0,93.0
