,mean,std,skew,kurt,max,min,active_p,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,0.8160259600386591,0.10061824244942244,-0.7012600428860076,1.3497502511617525,0.972976346691266,0.5160238459594135,1.0,0.0671151142129276,0.13782504640965887,-0.19966214185276532,0.7868250425099197,0.7803910750139236,0.7953921139486326,0.9132953693295613,0.7747267977727541,0.04590229629856417,0.04008609219629509,0.14730934592738695,0.056487529740718606,0.18571328337384882,0.8351513002816071,0.8341099355252414,0.9684547306776221,0.972976346691266,0.9060459198028215,0.7291260761881684,0.7156859878121788,0.5160238459594135,0.7963352441307567,0.6434076757426866
1,0.5242589667553461,0.17995774928797525,-0.8471931423088773,1.5055810947476131,0.8323720500748917,0.0,0.5,-0.06786258907806736,0.11999301266012985,-0.3524458139039543,0.5895035789177843,0.537717979584148,0.44601136374574596,0.4773755775127812,0.6867547521685835,0.128723211923908,0.10273251859091498,0.22067829318969442,0.22466373631385017,0.19814123941208814,0.7123790374147618,0.6856092949231968,0.8323720500748917,0.672317094113845,0.8268617661895783,0.3524458139039543,0.43358685918281664,0.18613747089169974,0.0,0.5466477381475888
2,0.8739082597319959,0.0843645286824695,-3.033592372161636,12.319649493395664,0.9674440232428712,0.5070271440239077,1.0,-0.005553594423240993,-0.0015245855968480937,0.2474988026704773,0.8937911672553084,0.8523106434244389,0.8888512151435882,0.8542965671233144,0.896250320666663,0.03712927694211839,0.15630692789725079,0.06781673438417063,0.0459269777499375,0.002146119457487992,0.9566190379072627,0.9674440232428712,0.9659194376460231,0.8933417316057817,0.8977678562882891,0.8436651168518383,0.5070271440239077,0.7680568096094919,0.754525946694385,0.8947327850450368
3,0.6570229777800132,0.1956953472626328,-0.1244545698897837,-1.2730349613135021,0.9249704363983021,0.31755747903484516,0.6666666666666666,-0.24191685533783414,-0.14285814215838633,-0.16831786954635225,0.8945948084791786,0.6523897967232964,0.5679433574360927,0.5434799409231222,0.5509170042342828,0.023096795409723966,0.17194879330787394,0.17980370457112824,0.1667471228504952,0.0752343578468365,0.9249704363983021,0.8846328074192833,0.8408288453166289,0.7821122942399158,0.6041157288459962,0.8669138734021233,0.4858753485811974,0.3262785109678448,0.31755747903484516,0.4977182796225693
4,0.643695686999225,0.16450094335920895,-0.4973890827048158,0.25878007297665917,0.8976881150700099,0.19368515788078428,0.7,-0.06901937255559831,-0.06768787863791936,0.27485437637563226,0.6689874809922723,0.7182890318673442,0.5539847182650846,0.5901062616543957,0.7956490802615346,0.25480377604289833,0.1257361927886333,0.11295950767544143,0.09607641555183191,0.04857987093959654,0.8794932029188917,0.8976881150700099,0.7646764022559233,0.6856254941301608,0.8300002364320905,0.19368515788078428,0.48374373918242436,0.4621450091380456,0.46853953425641653,0.7612979240909785
5,0.7798340905150487,0.1551678233404301,-1.1443506213314054,0.8174951810089266,0.9767705135246438,0.35533525345589606,0.9,0.1820641517514916,0.05695190237941483,0.24143188825924727,0.7791177628533583,0.595184424588837,0.7906638867492938,0.9265287361776265,0.8772795214338259,0.06781713923150265,0.17793400353173863,0.10464388182891594,0.0306776720256289,0.014429159758954228,0.919818611145229,0.8743441319915025,0.8931049614051559,0.9767705135246438,0.8874824781462065,0.7069715857098071,0.35533525345589606,0.5967671417151433,0.8748648545290358,0.8670765647214453
6,0.8431135562191858,0.05690803547887731,0.1546763237693312,-0.6140824505919453,0.9575153376849154,0.7298070875777625,1.0,-0.04627075664201519,0.021719823280195505,0.023469783554617152,0.9009586712839808,0.8227903493627496,0.8386133586742405,0.8177534350761549,0.816297992897846,0.021998774772361684,0.059546931687177354,0.07614544206073355,0.017113477968543973,0.028231590048664486,0.9357955144047199,0.8868463547407607,0.9575153376849154,0.838272967709049,0.8362607416649354,0.8743071446128381,0.7298070875777625,0.7532768711323796,0.7915610758463563,0.7963352441307567
7,0.8924534132450724,0.04317733426185971,0.13168925808093326,-0.2270977871727422,0.9829293177200036,0.8148144871117952,1.0,0.005597790182837792,-0.0333669436367563,0.002780133442013333,0.8820761199038147,0.8979216614089457,0.9011354427961793,0.892763640309646,0.8781621732110365,0.04232918055077358,0.060695808626936944,0.008615150291538145,0.05593610009347147,0.009560585498631641,0.9356129621790332,0.9829293177200036,0.9121433026467916,0.9495623740832473,0.8849225280492327,0.8148144871117952,0.8410287491110908,0.8848333031154803,0.8175946205538085,0.8714018183728403
8,0.8323754742895445,0.06517567054655632,-0.29337933582534215,-0.5556783735027135,0.9537840917352562,0.7012417087260547,1.0,-0.07934022508213978,-0.0501168182698748,-0.0691655717213766,0.8714139113059262,0.8871970204100429,0.7691813496417315,0.7938309712474195,0.8599507302252462,0.026510770670317707,0.05174926164451235,0.029801272620987144,0.06078861001713239,0.061824528350269185,0.9035053305203014,0.9537840917352562,0.8023077887799794,0.8509202490048446,0.9036672734653814,0.8317650553802307,0.7919395572164336,0.7218644801412982,0.7012417087260547,0.8162341869851109
9,0.8522450622625908,0.09242787598447968,-2.672802096020668,9.613244934890634,0.9347049924927385,0.4700216011231087,0.9666666666666667,0.07071444124282089,0.005200900682409304,0.29941227380455776,0.7627676235751422,0.8687011781958225,0.8571014504007348,0.9067518466422774,0.9000485880899437,0.14699065715140056,0.05310874210199623,0.045072083424363744,0.029020148953191726,0.02168527939760817,0.9295040918103292,0.9280775162610115,0.9060974282997717,0.9347049924927385,0.9153823962039174,0.4700216011231087,0.7946238114941009,0.7694338749276665,0.8656542842149055,0.88471477997597
