,mean,std,skew,kurt,max,min,active_p,h_mean_change,h_max_change,h_min_change,q1_mean,q2_mean,q3_mean,q4_mean,q5_mean,q1_std,q2_std,q3_std,q4_std,q5_std,q1_max,q2_max,q3_max,q4_max,q5_max,q1_min,q2_min,q3_min,q4_min,q5_min
0,0.8788044935363495,0.04135572294177107,0.5452827280395175,0.8415162671399581,0.98266791941782,0.7973409104397493,1.0,-0.027573315601133297,-0.04671163741620943,-0.061505654295533896,0.9016447550321598,0.8792988041005998,0.8976945445969615,0.8336697470945563,0.888989925160272,0.052820147249151184,0.018608387960036357,0.030449221028022944,0.027684088560031416,0.0009801532081890546,0.98266791941782,0.9068800391793785,0.9359562820016105,0.8784648664768282,0.8896829981403842,0.8594868536232656,0.8588465647352832,0.8608564373345752,0.7973409104397493,0.8882968521801597
1,0.853572343545639,0.0310736286226326,0.266667106187857,-0.7423192102517522,0.9195583144184238,0.8045471812190716,1.0,-0.010618910543737092,-0.01093244177275654,0.00017121640019013284,0.8587942495340533,0.8612971499294135,0.8396060175047938,0.8566330321849163,0.8464285811484675,0.02304936600283688,0.03940806960861878,0.03470971833863208,0.02696259223855102,0.04199779510374142,0.889511351270154,0.9195583144184238,0.9086258726456673,0.885778536176081,0.8761255068612063,0.824790585009459,0.8045471812190716,0.8047183976192618,0.8187609924901206,0.8167316554357288
2,0.8539303577019284,0.037247052026497154,-0.6742940839759582,0.15699724040126561,0.9100764402226598,0.7642684447089235,1.0,-0.021374836723697332,-0.0037497514418241007,-0.022322078274510493,0.8775445956978668,0.8491680687736126,0.8670653580729761,0.8147941963704887,0.8789525993266176,0.02239479412404629,0.03694674193431219,0.025941305242951428,0.03228375457422441,0.03871280856376947,0.9100764402226598,0.8922038515268927,0.9004189226033577,0.8507740322428019,0.9063266887808357,0.852563121929736,0.786590522983434,0.8296921169076681,0.7642684447089235,0.8515785098723996
3,0.891416761054634,0.04689673886143363,0.10201275508609729,-0.41650686962330985,0.9944820594925404,0.799892168274485,1.0,0.03657836631783862,0.045026394670359626,0.049112619093765075,0.8360054262604855,0.9119509030311762,0.8702070908078541,0.9322534599795753,0.9447923355426919,0.027910191439628158,0.027685415853092196,0.0134619480590896,0.024210176636691644,0.07027188152045102,0.8889449062433188,0.9494556648221808,0.8866168001061365,0.965641842473185,0.9944820594925404,0.799892168274485,0.863144100741162,0.84900478736825,0.9040270622156317,0.8951026115928433
4,0.8750048269863543,0.11165307727260534,-4.1121209365081395,20.066064511110213,0.9633803715281353,0.3344986761544513,0.9666666666666667,0.0855855606402397,0.05127598959937507,0.4951759114318999,0.8086081274144863,0.8629917900141401,0.8665907427751082,0.9479475487485646,0.9235886734622719,0.20979314717340442,0.017731784079877386,0.055792866205186815,0.015541886273938002,0.03321663436959043,0.9121043819287602,0.894752329688612,0.95310478069486,0.9633803715281353,0.9470763808732034,0.3344986761544513,0.841210552215414,0.7819812779931357,0.9265498898308643,0.9001009660513404
5,0.8458815741609834,0.091109033911766,-2.110796813198892,6.987675479067676,0.9433328847324323,0.4900378216090672,0.9666666666666667,-0.10281138638040999,-0.04966114901157104,-0.2993564164263475,0.9181876439488439,0.8892484919780566,0.7828103647685758,0.8535292126370004,0.6350086157510835,0.014483482498627666,0.05607923168908345,0.033712410470969546,0.02826257174475896,0.20501966322363743,0.9433328847324323,0.9364235238861536,0.8256455816069583,0.8936717357208612,0.7799794098930998,0.8967674917651074,0.7893942380354148,0.7404913454557045,0.8128789652888067,0.4900378216090672
6,0.793450471332192,0.19997597421011362,-2.728596992816521,8.496107525949434,0.9657968267778254,0.0,0.9,0.16020399021954834,0.05393018265535088,0.6489151129569837,0.6857508918085585,0.7159310319003744,0.8581919912444772,0.8714975325188749,0.9419570038298831,0.30404044981518125,0.2163441956036451,0.09606491001301792,0.0687921108934283,0.033714600937553324,0.859588607063092,0.9118666441224745,0.9301455469928197,0.9393149281677408,0.9657968267778254,0.0,0.3565054618054943,0.6489151129569837,0.7616323631283582,0.9181171808819408
7,0.925422108779991,0.03811099026465082,-0.3837460611895936,-0.8722543292856662,0.9854667294280203,0.8512009340582816,1.0,-0.052574802066913784,-0.014110041020605868,-0.07488230048971012,0.9549249419232728,0.9482691210144816,0.9027989350410464,0.9047044418274225,0.8938905923780829,0.01512750548863929,0.02273612728873411,0.04516254493144918,0.03373447168418678,0.01605674663554124,0.9765818922916707,0.9854667294280203,0.9713566884074144,0.9576437466870551,0.9052444268078683,0.928908974630539,0.9260832345479917,0.8565841301954069,0.8512009340582816,0.8825367579482973
8,0.8921208762763456,0.07319786231536018,-1.165492308834668,0.1660583516674765,0.9778691040184003,0.731971079934806,1.0,-0.03834276644943191,-0.013755325809050145,-0.03640477683837029,0.9416977251931,0.9013034227701499,0.7805240913409369,0.9270929888510658,0.9546493456018017,0.02302564136437319,0.03731587333705811,0.0540234189265589,0.028285712240499254,0.013384728953761292,0.9778691040184003,0.9343603568522921,0.8788953963823632,0.9629627635967433,0.9641137782093502,0.9229969124020057,0.8286743419622262,0.731971079934806,0.8707742482237371,0.9451849129942531
9,0.9160294195960599,0.028467050501710493,0.10890645791158239,-0.5222560731661612,0.970853867826983,0.8624562110458827,1.0,-0.021531626275471116,-0.015909984608200367,-0.009516651969279089,0.9333042758352396,0.9224575054931837,0.9102781767666661,0.9083089526292508,0.8802201064057071,0.03697355151484903,0.020018688944107597,0.018397188061730796,0.02781078641667502,0.025121941738440266,0.970853867826983,0.944982928726368,0.9303682924229344,0.9549438832187827,0.8979840017655316,0.8719728630151617,0.8893834814349588,0.8828480021764954,0.8707248221995958,0.8624562110458827
